LUGAR,FECHA_HECHOS,LOCALIDAD,BARRIO_HECHOS,ARTICULO,EDAD,CAPITULO,NÚMERO_COMPORTAMIENTO,AÑO_NUM
BUCARAMANGA - CM,22/12/2019,02. NORORIENTAL,LIZCANO II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,36,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,23/06/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,23/06/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,30,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,23/09/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,23/11/2019,02. NORORIENTAL,LOS ANGELES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,23/11/2019,02. NORORIENTAL,LOS ANGELES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,23/11/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,23/11/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,23/11/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,27,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,24/03/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,47,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,24/10/2019,02. NORORIENTAL,SAN CRISTOBAL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,24/10/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,24,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,24/11/2019,01. NORTE,KENNEDY,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,24/11/2019,01. NORTE,KENNEDY,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,38,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,24/11/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,25/05/2019,02. NORORIENTAL,VILLA HELENA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,38,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,25/05/2019,02. NORORIENTAL,VILLA HELENA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,25/09/2019,02. NORORIENTAL,LA JUVENTUD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,59,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,25/12/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,41,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,25/12/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,27/01/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,38,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,27/01/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,42,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,27/01/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,42,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,27/01/2019,02. NORORIENTAL,REGADERO NORTE,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,27/10/2019,02. NORORIENTAL,LA JUVENTUD,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,40,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 5,2019
BUCARAMANGA - CM,28/05/2019,02. NORORIENTAL,LA JUVENTUD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,28/05/2019,04. OCCIDENTAL,GAITAN,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,38,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,28/09/2019,02. NORORIENTAL,VILLA HELENA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,29/03/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,42,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,29/03/2019,02. NORORIENTAL,VILLA HELENA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,29/05/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,43,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,29/06/2019,02. NORORIENTAL,LOS ANGELES,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,42,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,29/07/2019,02. NORORIENTAL,LOS ANGELES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,19,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,29/07/2019,02. NORORIENTAL,SAN CRISTOBAL,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,29/09/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,29/10/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,29/10/2019,02. NORORIENTAL,LA ESPERANZA I,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,29/11/2019,02. NORORIENTAL,LA JUVENTUD,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,30/12/2019,02. NORORIENTAL,REGADERO NORTE,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,31/03/2019,02. NORORIENTAL,LA INDEPENDENCIA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,36,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,31/07/2019,02. NORORIENTAL,LOS ANGELES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,37,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,31/07/2019,02. NORORIENTAL,LOS ANGELES,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,48,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,31/10/2019,02. NORORIENTAL,LA ESPERANZA II,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,16,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,01/02/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,42,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,01/07/2019,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,01/07/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,27,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,01/10/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,50,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,01/10/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,42,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,02/01/2019,04. OCCIDENTAL,GIRARDOT,Art. 30 - Comportamientos que afectan la seguridad e integridad de las personas en materia de artículos pirotécnicos y sustancias peligrosas,28,Cap. 3 - ARTÍCULOS PIROTÉCNICOS Y SUSTANCIAS PELIGROSAS,Num. 1,2019
BUCARAMANGA - CM,02/04/2019,04. OCCIDENTAL,SANTANDER,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,02/04/2019,04. OCCIDENTAL,SANTANDER,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,20,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,02/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,16,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,02/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GAITAN,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,36,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GAITAN,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,29,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GAITAN,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,30,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GAITAN,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,29,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GAITAN,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,35,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 1,2019
BUCARAMANGA - CM,02/07/2019,04. OCCIDENTAL,GIRARDOT,Art. 34 - Comportamientos que afectan la convivencia en los establecimientos educativos relacionados con consumo de sustancias,19,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,02/08/2019,04. OCCIDENTAL,GRANADA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,02/08/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,02/08/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,50,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,02/08/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,02/10/2019,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,02/11/2019,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,27,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,02/11/2019,03. SAN FRANCISCO,CHAPINERO,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,02/11/2019,03. SAN FRANCISCO,CHAPINERO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,54,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,02/11/2019,04. OCCIDENTAL,GRANADA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,32,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,03/06/2019,04. OCCIDENTAL,NARIÑO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,32,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,03/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,55,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,03/06/2019,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,52,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,03/06/2019,04. OCCIDENTAL,NARIÑO,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,46,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,03/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,03/10/2019,04. OCCIDENTAL,GRANADA,Art. 34 - Comportamientos que afectan la convivencia en los establecimientos educativos relacionados con consumo de sustancias,20,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,04/05/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,53,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,04/06/2019,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,04/06/2019,04. OCCIDENTAL,GRANADA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,54,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,04/08/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,53,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,05/02/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,42,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 4,2019
BUCARAMANGA - CM,05/03/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,05/03/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,05/04/2019,04. OCCIDENTAL,GAITAN,Art. 33 - Comportamientos que afectan la tranquilidad y relaciones respetuosas de las personas,40,Cap. 1 - PRIVACIDAD DE LAS PERSONAS,Lit. a,2019
BUCARAMANGA - CM,05/04/2019,04. OCCIDENTAL,GAITAN,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,40,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,05/04/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,23,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 7,2019
BUCARAMANGA - CM,05/05/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,05/10/2019,04. OCCIDENTAL,GAITAN,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,33,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,05/10/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,05/10/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,05/12/2019,04. OCCIDENTAL,LA FERIA,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,50,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,05/12/2019,04. OCCIDENTAL,LA FERIA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,50,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 5,2019
BUCARAMANGA - CM,06/01/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,25,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,06/01/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,06/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,50,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,06/06/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,50,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 4,2019
BUCARAMANGA - CM,06/07/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,06/10/2019,04. OCCIDENTAL,SANTANDER,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,44,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 5,2019
BUCARAMANGA - CM,07/02/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,21,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,07/08/2019,04. OCCIDENTAL,GRANADA,Art. 95 - Comportamientos que afectan la seguridad de las personas y sus bienes relacionados con equipos terminales móviles,19,Cap. 4 - DE LA SEGURIDAD DE LOS EQUIPOS TERMINALES MÓVILES Y/O TARJETAS SIMCARD (IMSI),Num. 8,2019
BUCARAMANGA - CM,07/12/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,33,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,08/01/2019,04. OCCIDENTAL,GIRARDOT,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,08/07/2019,04. OCCIDENTAL,GRANADA,Art. 34 - Comportamientos que afectan la convivencia en los establecimientos educativos relacionados con consumo de sustancias,28,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,08/07/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,16,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,08/10/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,18,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,09/10/2019,04. OCCIDENTAL,GAITAN,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,23,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 3,2019
BUCARAMANGA - CM,09/12/2019,04. OCCIDENTAL,GAITAN,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,38,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,10/04/2019,04. OCCIDENTAL,GRANADA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,22,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 2,2019
BUCARAMANGA - CM,10/05/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,22,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,10/05/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,18,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,10/11/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,27,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,10/11/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,32,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
BUCARAMANGA - CM,10/11/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,11/10/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,40,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 6,2019
BUCARAMANGA - CM,11/10/2019,04. OCCIDENTAL,GRANADA,Art. 35 - Comportamientos que afectan las relaciones entre las personas y las autoridades,29,Cap. 2 - DE LOS ESTABLECIMIENTOS EDUCATIVOS,Num. 1,2019
BUCARAMANGA - CM,11/11/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,39,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,11/11/2019,04. OCCIDENTAL,GAITAN,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,26,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 1,2019
BUCARAMANGA - CM,11/12/2019,04. OCCIDENTAL,GIRARDOT,Art. 27 - Comportamientos que ponen en riesgo la vida e integridad,41,Cap. 1 - VIDA E INTEGRIDAD DE LAS PERSONAS,Num. 3,2019
